Spectrum,Nutrient,Concentration,RawIntensity,NormIntensity,File
1002.3429,SCINUS-Glucose,0.1,892.9220767541,8929.220767540999,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1004.3421,SCINUS-Glucose,0.1,940.4796121514,9404.796121514,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1006.3406,SCINUS-Glucose,0.1,865.9969098815,8659.969098815,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1008.3384,SCINUS-Glucose,0.1,687.3956546366,6873.956546366,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1010.3355,SCINUS-Glucose,0.1,779.4213389920,7794.213389919999,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1012.3318,SCINUS-Glucose,0.1,582.6426030804,5826.426030804,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1014.3275,SCINUS-Glucose,0.1,644.8854302180,6448.85430218,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1016.3225,SCINUS-Glucose,0.1,632.2636969984,6322.636969983999,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1018.3168,SCINUS-Glucose,0.1,550.8901133931,5508.901133931,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1020.3103,SCINUS-Glucose,0.1,453.3217772236,4533.217772236,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1022.3032,SCINUS-Glucose,0.1,358.6451347811,3586.451347811,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1024.2953,SCINUS-Glucose,0.1,297.4232372693,2974.232372693,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1026.2868,SCINUS-Glucose,0.1,208.6083468169,2086.083468169,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1028.2775,SCINUS-Glucose,0.1,190.6906461562,1906.9064615619998,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1030.2676,SCINUS-Glucose,0.1,123.6166690462,1236.166690462,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
1032.2569,SCINUS-Glucose,0.1,200.5477832617,2005.4778326169999,COR-Glucose-0.1gL-SCINUS-10sx10-450mW.txt
