Spectrum,Nutrient,Concentration,RawIntensity,NormIntensity,File
1062.0118,SCINUS-Lactate,0.05,88.8288674163,1776.577348326,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1063.9898,SCINUS-Lactate,0.05,72.3119746666,1446.2394933319997,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1065.9671,SCINUS-Lactate,0.05,118.5959206317,2371.9184126339997,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1067.9436,SCINUS-Lactate,0.05,154.7519356890,3095.03871378,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1069.9195,SCINUS-Lactate,0.05,52.7711320885,1055.42264177,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1071.8946,SCINUS-Lactate,0.05,72.7440380822,1454.8807616440001,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1073.869,SCINUS-Lactate,0.05,97.4384176940,1948.7683538799997,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1075.8427,SCINUS-Lactate,0.05,0.0000000000,0,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1077.8157,SCINUS-Lactate,0.05,193.9193117388,3878.3862347759996,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1079.788,SCINUS-Lactate,0.05,165.3976472679,3307.952945358,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1081.7596,SCINUS-Lactate,0.05,128.9822035346,2579.644070692,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1083.7304,SCINUS-Lactate,0.05,137.2401157845,2744.80231569,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1085.7006,SCINUS-Lactate,0.05,148.6078489991,2972.156979982,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1087.67,SCINUS-Lactate,0.05,117.1946458019,2343.892916038,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1089.6387,SCINUS-Lactate,0.05,78.7727757491,1575.455514982,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1091.6067,SCINUS-Lactate,0.05,0.0000000000,0,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1093.574,SCINUS-Lactate,0.05,42.9023115340,858.0462306799999,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1095.5406,SCINUS-Lactate,0.05,11.5699536086,231.399072172,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1097.5064,SCINUS-Lactate,0.05,0.0000000000,0,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1099.4716,SCINUS-Lactate,0.05,113.0085292837,2260.170585674,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1101.436,SCINUS-Lactate,0.05,57.6616448150,1153.2328963,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1103.3997,SCINUS-Lactate,0.05,67.8613461356,1357.226922712,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1105.3627,SCINUS-Lactate,0.05,69.2427714464,1384.8554289279998,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1107.3249,SCINUS-Lactate,0.05,120.0816213462,2401.632426924,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1109.2865,SCINUS-Lactate,0.05,90.4472825406,1808.945650812,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
1111.2473,SCINUS-Lactate,0.05,60.4362430990,1208.72486198,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
