Spectrum,Nutrient,Concentration,RawIntensity,NormIntensity,File
1519.4887,SCINUS-glutaMate,0.06,299.9526854763,4999.2114246050005,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1521.2894,SCINUS-glutaMate,0.06,386.2130491860,6436.8841531,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1523.0894,SCINUS-glutaMate,0.06,387.0405325585,6450.675542641667,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1524.8886,SCINUS-glutaMate,0.06,378.8292471844,6313.820786406667,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1526.6871,SCINUS-glutaMate,0.06,380.4402480696,6340.67080116,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1528.4849,SCINUS-glutaMate,0.06,488.7249479983,8145.415799971667,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1530.2819,SCINUS-glutaMate,0.06,424.4452410273,7074.087350455001,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1532.0782,SCINUS-glutaMate,0.06,570.7421595291,9512.369325485,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1533.8737,SCINUS-glutaMate,0.06,639.5426015590,10659.043359316667,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1535.6685,SCINUS-glutaMate,0.06,662.7636002397,11046.060003995,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1537.4625,SCINUS-glutaMate,0.06,653.1295207856,10885.492013093333,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1539.2558,SCINUS-glutaMate,0.06,649.3454570366,10822.424283943334,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1541.0483,SCINUS-glutaMate,0.06,864.6388019776,14410.646699626666,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1542.8401,SCINUS-glutaMate,0.06,797.4901396298,13291.502327163333,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1544.6311,SCINUS-glutaMate,0.06,977.1098428543,16285.164047571669,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1546.4214,SCINUS-glutaMate,0.06,1012.9740589730,16882.900982883333,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1548.211,SCINUS-glutaMate,0.06,1044.7215259262,17412.025432103335,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1549.9998,SCINUS-glutaMate,0.06,1155.3221944142,19255.369906903336,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1551.7879,SCINUS-glutaMate,0.06,1319.8844153627,21998.073589378335,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1553.5752,SCINUS-glutaMate,0.06,1351.4435790497,22524.059650828334,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1555.3617,SCINUS-glutaMate,0.06,1509.3177363946,25155.295606576667,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1557.1476,SCINUS-glutaMate,0.06,1513.5334449695,25225.55741615833,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1558.9326,SCINUS-glutaMate,0.06,1515.9513733615,25265.856222691666,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1560.717,SCINUS-glutaMate,0.06,1580.3028868845,26338.381448075,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1562.5006,SCINUS-glutaMate,0.06,1634.6349146265,27243.915243775,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1564.2834,SCINUS-glutaMate,0.06,1718.6098056405,28643.496760675003,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1566.0655,SCINUS-glutaMate,0.06,1737.1026999707,28951.711666178337,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1567.8468,SCINUS-glutaMate,0.06,1934.9686020074,32249.476700123334,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1569.6274,SCINUS-glutaMate,0.06,2046.5756625133,34109.59437522167,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1571.4073,SCINUS-glutaMate,0.06,2127.6477153378,35460.79525563,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1573.1864,SCINUS-glutaMate,0.06,2161.4845609364,36024.74268227334,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1574.9648,SCINUS-glutaMate,0.06,2403.8781315571,40064.63552595167,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1576.7424,SCINUS-glutaMate,0.06,2503.5563506810,41725.93917801667,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1578.5193,SCINUS-glutaMate,0.06,2564.1489286827,42735.815478045,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1580.2954,SCINUS-glutaMate,0.06,2721.5445415762,45359.07569293667,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1582.0708,SCINUS-glutaMate,0.06,2778.0241937556,46300.40322926,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1583.8454,SCINUS-glutaMate,0.06,2866.7024369894,47778.37394982334,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1585.6193,SCINUS-glutaMate,0.06,3164.9645487359,52749.40914559833,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1587.3924,SCINUS-glutaMate,0.06,3204.8666250702,53414.44375117,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1589.1648,SCINUS-glutaMate,0.06,3338.4628595412,55641.047659020005,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1590.9364,SCINUS-glutaMate,0.06,3542.3868359098,59039.78059849667,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1592.7073,SCINUS-glutaMate,0.06,3752.0546335288,62534.24389214667,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1594.4775,SCINUS-glutaMate,0.06,3822.1550021978,63702.58336996334,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1596.2469,SCINUS-glutaMate,0.06,4052.6540952292,67544.23492048666,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1598.0156,SCINUS-glutaMate,0.06,4166.8763875428,69447.93979238001,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1599.7835,SCINUS-glutaMate,0.06,4367.6819287463,72794.69881243835,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1601.5506,SCINUS-glutaMate,0.06,4495.6569138021,74927.615230035,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1603.317,SCINUS-glutaMate,0.06,4754.9285367803,79248.80894633834,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1605.0827,SCINUS-glutaMate,0.06,4874.4153883814,81240.25647302333,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1606.8476,SCINUS-glutaMate,0.06,5034.4983718093,83908.30619682166,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1608.6118,SCINUS-glutaMate,0.06,5156.0278300865,85933.79716810834,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1610.3753,SCINUS-glutaMate,0.06,5393.3244183113,89888.74030518834,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1612.1379,SCINUS-glutaMate,0.06,5534.5338877385,92242.23146230834,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1613.8999,SCINUS-glutaMate,0.06,5764.1610758378,96069.35126396334,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1615.6611,SCINUS-glutaMate,0.06,5981.1497102997,99685.828504995,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1617.4215,SCINUS-glutaMate,0.06,6024.4967412737,100408.27902122833,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1619.1812,SCINUS-glutaMate,0.06,6102.0823573187,101701.37262197834,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1620.9402,SCINUS-glutaMate,0.06,6257.6900977939,104294.83496323168,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1622.6984,SCINUS-glutaMate,0.06,6428.2222834287,107137.03805714501,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1624.4558,SCINUS-glutaMate,0.06,6482.5166671878,108041.94445313,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1626.2125,SCINUS-glutaMate,0.06,6603.8834397418,110064.72399569668,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1627.9685,SCINUS-glutaMate,0.06,6673.5895779485,111226.49296580834,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1629.7237,SCINUS-glutaMate,0.06,6814.3795667277,113572.992778795,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1631.4782,SCINUS-glutaMate,0.06,6903.4557834846,115057.59639141,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1633.2319,SCINUS-glutaMate,0.06,6971.3904704519,116189.84117419834,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1634.9849,SCINUS-glutaMate,0.06,7072.9196746794,117881.99457799,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1636.7371,SCINUS-glutaMate,0.06,7183.1961469329,119719.935782215,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1638.4886,SCINUS-glutaMate,0.06,7115.3880386776,118589.80064462667,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1640.2393,SCINUS-glutaMate,0.06,7205.5628848175,120092.71474695834,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1641.9893,SCINUS-glutaMate,0.06,7216.0954408347,120268.257347245,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1643.7386,SCINUS-glutaMate,0.06,7204.6485516124,120077.47586020667,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1645.4871,SCINUS-glutaMate,0.06,7157.9526818649,119299.21136441501,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1647.2348,SCINUS-glutaMate,0.06,7111.1156790478,118518.59465079667,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1648.9818,SCINUS-glutaMate,0.06,7110.5327988609,118508.879981015,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1650.7281,SCINUS-glutaMate,0.06,7177.9849908171,119633.083180285,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1652.4736,SCINUS-glutaMate,0.06,7065.9532836045,117765.888060075,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1654.2183,SCINUS-glutaMate,0.06,7021.1167625335,117018.61270889167,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1655.9624,SCINUS-glutaMate,0.06,6939.6959343025,115661.59890504167,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1657.7056,SCINUS-glutaMate,0.06,6843.9189645598,114065.31607599667,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1659.4481,SCINUS-glutaMate,0.06,6742.6759614506,112377.93269084334,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1661.1899,SCINUS-glutaMate,0.06,6537.3291700068,108955.48616678001,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1662.9309,SCINUS-glutaMate,0.06,6395.7609549355,106596.01591559168,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1664.6712,SCINUS-glutaMate,0.06,6323.7615654280,105396.02609046666,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1666.4108,SCINUS-glutaMate,0.06,6241.9194041614,104031.99006935667,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1668.1495,SCINUS-glutaMate,0.06,6099.7173832518,101661.95638753001,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1669.8876,SCINUS-glutaMate,0.06,5857.2465132733,97620.77522122166,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1671.6249,SCINUS-glutaMate,0.06,5746.7900168753,95779.83361458834,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1673.3614,SCINUS-glutaMate,0.06,5559.9503815257,92665.839692095,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1675.0972,SCINUS-glutaMate,0.06,5408.6230204356,90143.71700726,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1676.8323,SCINUS-glutaMate,0.06,5264.6986242512,87744.97707085335,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1678.5666,SCINUS-glutaMate,0.06,5101.7076109781,85028.46018296834,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1680.3001,SCINUS-glutaMate,0.06,4821.4885841728,80358.14306954667,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1682.0329,SCINUS-glutaMate,0.06,4694.1170817120,78235.28469520001,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1683.765,SCINUS-glutaMate,0.06,4529.6376415888,75493.96069314667,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1685.4963,SCINUS-glutaMate,0.06,4361.5703281793,72692.83880298834,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1687.2269,SCINUS-glutaMate,0.06,4129.5183811666,68825.30635277668,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1688.9567,SCINUS-glutaMate,0.06,3952.8803639737,65881.33939956166,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1690.6858,SCINUS-glutaMate,0.06,3785.5660759748,63092.76793291333,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1692.4141,SCINUS-glutaMate,0.06,3592.6549837950,59877.58306325001,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1694.1417,SCINUS-glutaMate,0.06,3455.3264911329,57588.77485221501,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1695.8685,SCINUS-glutaMate,0.06,3165.6854581887,52761.424303145,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1697.5946,SCINUS-glutaMate,0.06,3034.8379020423,50580.631700705,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1699.32,SCINUS-glutaMate,0.06,2932.7874432288,48879.79072048,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1701.0446,SCINUS-glutaMate,0.06,2767.3059131085,46121.765218475004,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1702.7684,SCINUS-glutaMate,0.06,2632.2868008624,43871.446681040004,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1704.4915,SCINUS-glutaMate,0.06,2384.8842404678,39748.070674463335,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1706.2139,SCINUS-glutaMate,0.06,2223.4193999967,37056.989999945006,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1707.9355,SCINUS-glutaMate,0.06,2087.8875253062,34798.125421770004,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1709.6564,SCINUS-glutaMate,0.06,1929.8882881699,32164.80480283167,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1711.3765,SCINUS-glutaMate,0.06,1845.0001182815,30750.00197135833,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1713.0958,SCINUS-glutaMate,0.06,1697.7842567990,28296.404279983337,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1714.8145,SCINUS-glutaMate,0.06,1515.9748191067,25266.246985111666,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1716.5323,SCINUS-glutaMate,0.06,1483.2286608215,24720.477680358334,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1718.2495,SCINUS-glutaMate,0.06,1364.5418739716,22742.364566193333,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1719.9659,SCINUS-glutaMate,0.06,1274.8534435036,21247.557391726667,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1721.6815,SCINUS-glutaMate,0.06,1213.6072033218,20226.78672203,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1723.3964,SCINUS-glutaMate,0.06,1138.7019913546,18978.366522576667,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1725.1105,SCINUS-glutaMate,0.06,1091.9348866402,18198.914777336668,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1726.8239,SCINUS-glutaMate,0.06,945.1375206081,15752.292010135001,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1728.5366,SCINUS-glutaMate,0.06,882.3698350415,14706.163917358333,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1730.2485,SCINUS-glutaMate,0.06,774.8198059641,12913.663432735002,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1731.9596,SCINUS-glutaMate,0.06,762.6021002160,12710.035003600002,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1733.67,SCINUS-glutaMate,0.06,705.2557880081,11754.263133468334,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1735.3797,SCINUS-glutaMate,0.06,705.7217469616,11762.029116026668,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1737.0886,SCINUS-glutaMate,0.06,639.0815211187,10651.358685311669,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1738.7968,SCINUS-glutaMate,0.06,621.1551090571,10352.585150951669,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1740.5042,SCINUS-glutaMate,0.06,549.0416725649,9150.694542748333,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1742.2109,SCINUS-glutaMate,0.06,509.2908721548,8488.18120258,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1743.9168,SCINUS-glutaMate,0.06,461.6017363680,7693.3622728,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1745.622,SCINUS-glutaMate,0.06,374.6383388986,6243.972314976667,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1747.3265,SCINUS-glutaMate,0.06,349.0650258093,5817.750430155,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1749.0302,SCINUS-glutaMate,0.06,309.2484403188,5154.140671980001,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1750.7331,SCINUS-glutaMate,0.06,329.4795855983,5491.326426638333,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1752.4353,SCINUS-glutaMate,0.06,292.2620952165,4871.034920274999,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1754.1368,SCINUS-glutaMate,0.06,239.1963902208,3986.60650368,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1755.8375,SCINUS-glutaMate,0.06,241.9271289038,4032.1188150633334,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1757.5374,SCINUS-glutaMate,0.06,170.9716977381,2849.528295635,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1759.2367,SCINUS-glutaMate,0.06,148.9541305828,2482.5688430466666,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1760.9351,SCINUS-glutaMate,0.06,107.3255709528,1788.7595158800002,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1762.6329,SCINUS-glutaMate,0.06,122.5556599926,2042.59433321,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1764.3298,SCINUS-glutaMate,0.06,113.3851596641,1889.7526610683335,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1766.0261,SCINUS-glutaMate,0.06,102.3672620477,1706.1210341283333,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1767.7216,SCINUS-glutaMate,0.06,60.1863611564,1003.1060192733333,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1769.4163,SCINUS-glutaMate,0.06,3.5973467592,59.955779320000005,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1771.1103,SCINUS-glutaMate,0.06,23.4594939446,390.9915657433333,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1772.8036,SCINUS-glutaMate,0.06,26.9101423838,448.5023730633334,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1774.4961,SCINUS-glutaMate,0.06,46.8880342579,781.4672376316668,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1776.1878,SCINUS-glutaMate,0.06,0.0000000000,0,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1777.8788,SCINUS-glutaMate,0.06,22.4934324341,374.89054056833334,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1779.5691,SCINUS-glutaMate,0.06,17.9506224058,299.1770400966667,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1781.2586,SCINUS-glutaMate,0.06,30.2279559548,503.79926591333333,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1782.9474,SCINUS-glutaMate,0.06,19.0681386428,317.8023107133334,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1784.6354,SCINUS-glutaMate,0.06,65.8311315369,1097.1855256150002,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1786.3227,SCINUS-glutaMate,0.06,22.1939373645,369.89895607500006,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1788.0093,SCINUS-glutaMate,0.06,42.0776915330,701.2948588833334,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1789.6951,SCINUS-glutaMate,0.06,0.0000000000,0,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1791.3801,SCINUS-glutaMate,0.06,0.0000000000,0,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1793.0644,SCINUS-glutaMate,0.06,17.9312881452,298.85480242,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1794.748,SCINUS-glutaMate,0.06,73.6023044116,1226.7050735266666,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1796.4308,SCINUS-glutaMate,0.06,90.1537179699,1502.561966165,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1798.1129,SCINUS-glutaMate,0.06,41.0154439611,683.590732685,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1799.7942,SCINUS-glutaMate,0.06,-0.0000000000,0,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1801.4748,SCINUS-glutaMate,0.06,70.6316597852,1177.1943297533335,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1803.1546,SCINUS-glutaMate,0.06,72.8794254988,1214.6570916466667,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1804.8337,SCINUS-glutaMate,0.06,28.0659723222,467.76620537,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1806.512,SCINUS-glutaMate,0.06,73.1034221565,1218.390369275,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1808.1896,SCINUS-glutaMate,0.06,-0.0000000000,0,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1809.8665,SCINUS-glutaMate,0.06,87.4973242855,1458.2887380916668,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1811.5426,SCINUS-glutaMate,0.06,65.2432856189,1087.3880936483333,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1813.218,SCINUS-glutaMate,0.06,51.8310107842,863.8501797366666,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1814.8926,SCINUS-glutaMate,0.06,66.2578029337,1104.2967155616668,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1816.5665,SCINUS-glutaMate,0.06,82.9176886019,1381.9614766983334,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1818.2396,SCINUS-glutaMate,0.06,56.0306342029,933.8439033816668,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1819.912,SCINUS-glutaMate,0.06,43.3093983787,721.8233063116668,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1821.5836,SCINUS-glutaMate,0.06,54.8777157702,914.62859617,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1823.2545,SCINUS-glutaMate,0.06,62.4264747894,1040.44124649,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1824.9247,SCINUS-glutaMate,0.06,-0.0000000000,0,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1826.5941,SCINUS-glutaMate,0.06,56.2324005139,937.2066752316666,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1828.2627,SCINUS-glutaMate,0.06,35.6161162113,593.6019368550001,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1829.9306,SCINUS-glutaMate,0.06,0.0000000000,0,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1831.5978,SCINUS-glutaMate,0.06,34.9505988917,582.5099815283334,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1833.2642,SCINUS-glutaMate,0.06,26.0609853666,434.34975611000004,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1834.9299,SCINUS-glutaMate,0.06,14.1123498421,235.20583070166668,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1836.5949,SCINUS-glutaMate,0.06,53.5991450417,893.3190840283334,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1838.2591,SCINUS-glutaMate,0.06,80.1695986086,1336.15997681,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1839.9225,SCINUS-glutaMate,0.06,49.8667543010,831.1125716833334,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1841.5852,SCINUS-glutaMate,0.06,33.6620623446,561.0343724100001,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1843.2472,SCINUS-glutaMate,0.06,27.6787495834,461.31249305666665,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1844.9084,SCINUS-glutaMate,0.06,44.1845495862,736.40915977,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1846.5689,SCINUS-glutaMate,0.06,22.3408104823,372.3468413716667,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1848.2286,SCINUS-glutaMate,0.06,0.9221722702,15.369537836666668,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1849.8876,SCINUS-glutaMate,0.06,0.0000000000,0,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1851.5459,SCINUS-glutaMate,0.06,23.1181924189,385.30320698166673,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1853.2034,SCINUS-glutaMate,0.06,95.2397928003,1587.329880005,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1854.8601,SCINUS-glutaMate,0.06,31.3052022084,521.75337014,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1856.5161,SCINUS-glutaMate,0.06,48.5940031202,809.9000520033334,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1858.1714,SCINUS-glutaMate,0.06,29.8095910340,496.82651723333333,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1859.8259,SCINUS-glutaMate,0.06,105.8188528612,1763.6475476866667,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
1861.4797,SCINUS-glutaMate,0.06,71.1246570195,1185.4109503250002,COR-glutaMate-0.06gL-SCINUS-10sx10-450mW.txt
